Start_Date,End_Date,Station,Parent_Trail_LongName,Segment,Survey_Start_Time,Survey_End_Time,Surveyors,Parent_Trail,Seg_dist_m,Snake_ID,Distance_From_Trail_m,Diet_Type,Diet_Type_3categories,Family,Genus,Species,Common_Name,Temperature_at_Time_of_Detection,Humidity_at_Time_of_Detection
6/29/2024,6/29/2024,YRS,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,NAPO-05,8:04 PM,11:19 PM,"O,M,Dimitri",Napo,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/29/2024,6/29/2024,YRS,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,TUCA-01,8:04 PM,11:19 PM,"O,M,Dimitri",Tucan,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/29/2024,6/29/2024,YRS,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,GARZ-01,8:04 PM,11:19 PM,"O,M,Dimitri",Garza,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/2024,6/27/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,KINK-01,8:07 PM,11:04 PM,"O,T",Kinkajou,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/2024,6/27/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,NAPO-04,8:07 PM,11:04 PM,"O,T",Napo,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/2024,6/27/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,BARI-02,8:07 PM,11:04 PM,"O,T",Bariso,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/2024,6/27/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,BARI-01,8:07 PM,11:04 PM,"O,T",Bariso,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/2024,6/27/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,BOTA-01,8:07 PM,11:04 PM,"O,T",Botanico,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/2024,6/23/2024,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,MAPO-02,8:00 PM,10:36 PM,"O,M,Ramiro",Matapalo,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/2024,6/23/2024,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,MAPO-03,8:00 PM,10:36 PM,"O,M,Ramiro",Matapalo,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/2024,6/23/2024,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,MURC-01,8:00 PM,10:36 PM,"O,M,Ramiro",Murcielago,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/2024,6/23/2024,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,PUEN-01,8:00 PM,10:36 PM,"O,M,Ramiro",Puentes,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/2024,6/23/2024,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,MUPO-01,8:00 PM,10:36 PM,"O,M,Ramiro",Murcielago Pond,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/2024,6/23/2024,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,PUEN-01,8:00 PM,10:36 PM,"O,M,Ramiro",Puentes,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/2024,6/23/2024,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,MURC-01,8:00 PM,10:36 PM,"O,M,Ramiro",Murcielago,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/2024,6/23/2024,TBS,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,MAPO-03,8:00 PM,10:36 PM,"O,M,Ramiro",Matapalo,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/22/2024,6/22/2024,TBS,Anaconda-Lago,ANAC-01,8:06 PM,10:29 PM,"O,T,Jess,Amy,Adrian",Anaconda,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2024,6/21/2024,TBS,Matapalo-Harpia,MAPO-01,8:11 PM,9:36 PM,"O,Ramiro",Matapalo,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2024,6/21/2024,TBS,Matapalo-Harpia,MAPO-02,8:11 PM,9:36 PM,"O,Ramiro",Matapalo,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2024,6/21/2024,TBS,Matapalo-Harpia,HARP-01,8:11 PM,9:36 PM,"O,Ramiro",Harpia,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2024,6/19/2024,TBS,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,GUAC-03,7:58 PM,10:50 PM,"O,M,Jess,Amy",Guacamayo,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2024,6/19/2024,TBS,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,PUMA-02,7:58 PM,10:50 PM,"O,M,Jess,Amy",Puma,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2024,6/19/2024,TBS,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,HARP-05,7:58 PM,10:50 PM,"O,M,Jess,Amy",Harpia,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2024,6/19/2024,TBS,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,TCHO-01,7:58 PM,10:50 PM,"O,M,Jess,Amy",Chorongo,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2024,6/19/2024,TBS,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,GUAC-01,7:58 PM,10:50 PM,"O,M,Jess,Amy",Guacamayo,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MAPO-01,8:04 PM,12:11 AM,"O,T",Matapalo,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MURC-01,8:04 PM,12:11 AM,"O,T",Murcielago,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MURC-02,8:04 PM,12:11 AM,"O,T",Murcielago,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MAPO-04,8:04 PM,12:11 AM,"O,T",Matapalo,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MAPO-05,8:04 PM,12:11 AM,"O,T",Matapalo,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MAPO-06,8:04 PM,12:11 AM,"O,T",Matapalo,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,CHIO-03,8:04 PM,12:11 AM,"O,T",Chichico,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,NUMA-01,8:04 PM,12:11 AM,"O,T",Numa,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MANU-01,8:04 PM,12:11 AM,"O,T",Numa/Matapalo Connector,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2024,6/13/2024,TBS,Guacamayo-Danta-Lago,GUAC-01,8:59 PM,11:54 PM,"O,M,T",Guacamayo,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2024,6/13/2024,TBS,Guacamayo-Danta-Lago,GUAC-02,8:59 PM,11:54 PM,"O,M,T",Guacamayo,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2024,6/13/2024,TBS,Guacamayo-Danta-Lago,DANT-01,8:59 PM,11:54 PM,"O,M,T",Danta,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2024,6/11/2024,TBS,Numa-Chichico-Matapalo-Chichico-Numa,NUMA-02,8:37 PM,11:36 PM,"O,M,T,A",Numa,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2024,6/11/2024,TBS,Numa-Chichico-Matapalo-Chichico-Numa,CHIO-03,8:37 PM,11:36 PM,"O,M,T,A",Chichico,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2024,6/11/2024,TBS,Numa-Chichico-Matapalo-Chichico-Numa,CHIO-02,8:37 PM,11:36 PM,"O,M,T,A",Chichico,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2024,6/11/2024,TBS,Numa-Chichico-Matapalo-Chichico-Numa,CHIO-01,8:37 PM,11:36 PM,"O,M,T,A",Chichico,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2024,6/11/2024,TBS,Numa-Chichico-Matapalo-Chichico-Numa,CHIO-03,8:37 PM,11:36 PM,"O,M,T,A",Chichico,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2024,6/11/2024,TBS,Numa-Chichico-Matapalo-Chichico-Numa,MAPO-06,8:37 PM,11:36 PM,"O,M,T,A",Matapalo,359,SK0,6,no_mammals,no_mammals,Colubridae,Xenoxybelis,argenteus,Striped_Sharpnose_Snake,NA,NA
6/11/2024,6/11/2024,TBS,Numa-Chichico-Matapalo-Chichico-Numa,NUMA-01,8:37 PM,11:36 PM,"O,M,T,A",Numa,290,SK00,0.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,NA,NA
6/13/2024,6/13/2024,TBS,Guacamayo-Danta-Lago,LAGO-01,8:59 PM,11:54 PM,"O,M,T",Lago,719,SK01,3.5,no_mammals,no_mammals,Colubridae,Dipsas,catesbyi,Catesby's_Snail_Eater,80.8,83.7
6/13/2024,6/13/2024,TBS,Guacamayo-Danta-Lago,LAGO-01,8:59 PM,11:54 PM,"O,M,T",Lago,719,SK02,0.5,no_mammals,no_mammals,Colubridae,Dipsas,catesbyi,Catesby's_Snail_Eater,83,79.8
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MAPO-03,8:04 PM,12:11 AM,"O,T",Matapalo,388,SK03,0,consumes_mammals,mixed,Colubridae,Oxyrhopus,petolarius,Forest_Flame_Snake,79.3,93.2
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MAPO-02,8:04 PM,12:11 AM,"O,T",Matapalo,170,SK04,2,no_mammals,no_mammals,Colubridae,Drepanoides,anomalus,Black-collared_Snake,77.2,91.6
6/17/2024,6/18/2024,TBS,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,MAPO-02,8:04 PM,12:11 AM,"O,T",Matapalo,170,SK05,3,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,77.2,91.6
6/19/2024,6/19/2024,TBS,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,PUMA-01,7:58 PM,10:50 PM,"O,M,Jess,Amy",Puma,750,SK06,2,no_mammals,no_mammals,Colubridae,Chironius,multiventris,South_American_Sipo,76.9,92.2
6/22/2024,6/22/2024,TBS,Anaconda-Lago,LAGO-02,8:06 PM,10:29 PM,"O,T,Jess,Amy,Adrian",Lago,1450,SK07,1.75,no_mammals,no_mammals,Colubridae,Siphlophis,cervinus,Panama_Spotted_Nightsnake,83.1,79.7
6/22/2024,6/22/2024,TBS,Anaconda-Lago,LAGO-01,8:06 PM,10:29 PM,"O,T,Jess,Amy,Adrian",Lago,719,SK08,1.3,no_mammals,no_mammals,Colubridae,Dipsas,catesbyi,Catesby's_Snail_Eater,83.2,83.5
6/22/2024,6/22/2024,TBS,Anaconda-Lago,LAGO-01,8:06 PM,10:29 PM,"O,T,Jess,Amy,Adrian",Lago,719,SK09,1.4,no_mammals,no_mammals,Colubridae,Dipsas,pavonina,Northern_Snail_Eater,83.2,83.5
6/27/2024,6/27/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,YCHO-01,8:07 PM,11:04 PM,"O,T",Chorongo,1230,SK10,4,consumes_mammals,mostly_mammals,Boidae,Epicrates,cenchria,Western_Rainbow_Boa,79.7,83.6
6/27/2024,6/27/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,TINA-01,8:07 PM,11:04 PM,"O,T",Tinamou,65,SK11,0.5,consumes_mammals,mostly_mammals,Boidae,Epicrates,cenchria,Western_Rainbow_Boa,77.8,85.8
6/29/2024,6/29/2024,YRS,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,GAWA-02,8:04 PM,11:19 PM,"O,M,Dimitri",Gawape,650,SK12,3.2,consumes_mammals,mixed,Colubridae,Chironius,fuscus,Brown_Sipo,79.3,93.2
7/3/2024,7/3/2024,YRS,Ceiba-Peru,PERU-01,8:11 PM,11:07 PM,"O,M",Peru,250,SK13,2.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,77.3,93.2
7/4/2024,7/4/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,YCHO-01,8:12 PM,11:00 PM,"O,Sophia",Chorongo,1230,SK14,0.3,no_mammals,no_mammals,Colubridae,Leptodeira,approximans,Upper_Amazon_Cat-eyed_Snake,78.3,87
7/4/2024,7/4/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,YCHO-01,8:12 PM,11:00 PM,"O,Sophia",Chorongo,1230,SK15,0.5,no_mammals,no_mammals,Colubridae,Dipsas,pavonina,Northern_Snail_Eater,78.4,94.7
7/14/2024,7/15/2024,TBS,Harpia Plot-Harpia,HAPL-01,8:51 PM,12:05 AM,"O,T",Harpia Plot,2220,SK16,2.8,no_mammals,no_mammals,Colubridae,Imantodes,lentiferus,Amazon_Blunt-headed_Tree_Snake,77.5,85.5
7/14/2024,7/15/2024,TBS,Harpia Plot-Harpia,HARP-01,8:51 PM,12:05 AM,"O,T",Harpia,483,SK17,2.3,consumes_mammals,mixed,Colubridae,Oxyrhopus,petolarius,Forest_Flame_Snake,77.4,85.6
7/14/2024,7/15/2024,TBS,Harpia Plot-Harpia,HARP-01,8:51 PM,12:05 AM,"O,T",Harpia,483,SK18,1.6,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,77.4,85.6
7/15/2024,7/15/2024,TBS,Anaconda-Lago,LAGO-02,8:14 PM,11:42 PM,"O,M",Lago,1450,SK19,2.8,no_mammals,no_mammals,Colubridae,Drepanoides,anomalus,Black-collared_Snake,75.7,92.4
7/15/2024,7/15/2024,TBS,Anaconda-Lago,LAGO-02,8:14 PM,11:42 PM,"O,M",Lago,1450,SK20,0.3,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,75.1,91.4
7/15/2024,7/15/2024,TBS,Anaconda-Lago,LAGO-02,8:14 PM,11:42 PM,"O,M",Lago,1450,SK21,0.2,consumes_mammals,mixed,Colubridae,Chironius,fuscus,Brown_Sipo,77.7,86.5
7/15/2024,7/15/2024,TBS,Anaconda-Lago,LAGO-02,8:14 PM,11:42 PM,"O,M",Lago,1450,SK22,8,consumes_mammals,mostly_mammals,Boidae,Corallus,hortulanus,Amazon_Tree_Boa,76.6,87
7/15/2024,7/15/2024,TBS,Anaconda-Lago,LAGO-02,8:14 PM,11:42 PM,"O,M",Lago,1450,SK23,2.2,consumes_mammals,mostly_mammals,Boidae,Epicrates,cenchria,Western_Rainbow_Boa,75.9,88.9
7/15/2024,7/15/2024,TBS,Anaconda-Lago,LAGO-02,8:14 PM,11:42 PM,"O,M",Lago,1450,SK24,3.5,no_mammals,no_mammals,Colubridae,Chironius,multiventris,South_American_Sipo,77.5,84.9
7/17/2024,7/17/2024,TBS,Puma-Puma Plot,PUMA-01,8:14 PM,11:22 PM,"O,T",Puma,750,SK25,0.2,no_mammals,no_mammals,Colubridae,Xenoxybelis,argenteus,Striped_Sharpnose_Snake,74.1,87.4
7/17/2024,7/17/2024,TBS,Puma-Puma Plot,PUMA-01,8:14 PM,11:22 PM,"O,T",Puma,750,SK26,1.7,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,74.1,87.4
7/17/2024,7/17/2024,TBS,Puma-Puma Plot,PUPL-01,8:14 PM,11:22 PM,"O,T",Puma Plot,270,SK27,0.4,no_mammals,no_mammals,Colubridae,Leptophis,cupreus,Copper_Parrot_Snake,75.3,87.5
7/17/2024,7/17/2024,TBS,Puma-Puma Plot,PUPL-02,8:14 PM,11:22 PM,"O,T",Puma Plot,652,SK28,1,no_mammals,no_mammals,Colubridae,Dipsas,pavonina,Northern_Snail_Eater,74.8,89.7
7/17/2024,7/17/2024,TBS,Puma-Puma Plot,PUPL-04,8:14 PM,11:22 PM,"O,T",Puma Plot,411,SK29,1.6,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,74.1,91
7/17/2024,7/17/2024,TBS,Puma-Puma Plot,PUPL-04,8:14 PM,11:22 PM,"O,T",Puma Plot,411,SK30,2,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,75.2,90.8
7/17/2024,7/17/2024,TBS,Puma-Puma Plot,PUPL-08,8:14 PM,11:22 PM,"O,T",Puma Plot,139,SK31,0.5,no_mammals,no_mammals,Colubridae,Chironius,multiventris,South_American_Sipo,74.6,90.3
7/18/2024,7/18/2024,TBS,Harpia Plot-Harpia-Matapalo,HAPL-01,8:00 PM,10:50 PM,"O,Brian",Harpia Plot,2220,SK32,1.6,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,78,91.5
7/18/2024,7/18/2024,TBS,Harpia Plot-Harpia-Matapalo,HARP-01,8:00 PM,10:50 PM,"O,Brian",Harpia,483,SK33,1.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,76.5,92.2
7/18/2024,7/18/2024,TBS,Harpia Plot-Harpia-Matapalo,HARP-01,8:00 PM,10:50 PM,"O,Brian",Harpia,483,SK34,0.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,77.2,92.9
7/20/2024,7/20/2024,TBS,Puma-Puma Plot,PUPL-05,8:06 PM,11:51 PM,"O,T",Puma Plot,105,SK35,2.2,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,74.8,92.1
7/23/2024,7/23/2024,YRS,Tinamou-Napo-Pantano-Botanico-Gran Ficus,NAPO-02,8:09 PM,10:45 PM,"O,T",Napo,419,SK36,0.2,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,78.9,88.1
7/23/2024,7/23/2024,YRS,Tinamou-Napo-Pantano-Botanico-Gran Ficus,BOTA-03,8:09 PM,10:45 PM,"O,T",Botanico,250,SK37,0.4,no_mammals,no_mammals,Colubridae,Drepanoides,anomalus,Black-collared_Snake,78.4,88.9
7/23/2024,7/23/2024,YRS,Tinamou-Napo-Pantano-Botanico-Gran Ficus,BOTA-02,8:09 PM,10:45 PM,"O,T",Botanico,69,SK38,1.6,no_mammals,no_mammals,Colubridae,Xenoxybelis,argenteus,Striped_Sharpnose_Snake,78.4,89.1
7/25/2024,7/25/2024,YRS,Forest Plot North Edge-Forest Plot Interior-Forest Plot North Edge-Torre,FPIN-01,8:19 PM,10:44 PM,"O,T",Forest Plot Interior,1053,SK39,0.2,consumes_mammals,mostly_mammals,Boidae,Corallus,hortulanus,Amazon_Tree_Boa,78.1,89.6
7/26/2024,7/26/2024,YRS,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,KINK-01,8:02 PM,10:54 PM,"O,A",Kinkajou,321,SK40,0.3,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,76.9,93.5
7/26/2024,7/26/2024,YRS,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,YCHO-02,8:02 PM,10:54 PM,"O,A",Chorongo,691,SK41,1.2,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,77.1,94.6
7/26/2024,7/26/2024,YRS,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,YCHO-02,8:02 PM,10:54 PM,"O,A",Chorongo,691,SK42,2.2,no_mammals,no_mammals,Colubridae,Xenoxybelis,argenteus,Striped_Sharpnose_Snake,77.5,94.8
7/28/2024,7/28/2024,YRS,Peru-Ceiba,PERU-01,8:27 PM,11:31 PM,"O,M",Peru,250,SK43,1.5,no_mammals,no_mammals,Colubridae,Dendrophidion,dendrophis,Olive_Forest_Racer,76.8,87.3
7/29/2024,7/29/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,YCHO-01,8:20 PM,10:48 PM,"O,T",Chorongo,1230,SK44,1,consumes_mammals,mostly_mammals,Boidae,Corallus,batesii,Bates'_Emerald_Tree_Boa,81.4,86
7/29/2024,7/29/2024,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,YCHO-01,8:20 PM,10:48 PM,"O,T",Chorongo,1230,SK45,4.3,no_mammals,no_mammals,Colubridae,Leptodeira,approximans,Upper_Amazon_Cat-eyed_Snake,81.6,83.1
7/31/2024,7/31/2024,YRS,Torre-Forest Plot North Edge-Forest Plot Interior,TORR-01,8:38 PM,11:53 PM,"O,M",Torre,900,SK46,5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,77.3,93.3
7/31/2024,7/31/2024,YRS,Torre-Forest Plot North Edge-Forest Plot Interior,FPIN-01,8:38 PM,11:53 PM,"O,M",Forest Plot Interior,1053,SK47,1.7,consumes_mammals,mixed,Colubridae,Oxyrhopus,vanidicus,Impostor_Flame_Snake,76.7,93.7
8/1/2024,8/1/2024,YRS,Tinamou-Napo-Pantano-Botanico-Gran Ficus,TINA-02,8:07 PM,10:19 PM,"O,T,A",Tinamou,509,SK48,0.2,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,75.9,90.3
8/1/2024,8/1/2024,YRS,Tinamou-Napo-Pantano-Botanico-Gran Ficus,TINA-02,8:07 PM,10:19 PM,"O,T,A",Tinamou,509,SK49,2.3,no_mammals,no_mammals,Colubridae,Dendrophidion,dendrophis,Olive_Forest_Racer,75.9,90.3
8/1/2024,8/1/2024,YRS,Tinamou-Napo-Pantano-Botanico-Gran Ficus,TINA-02,8:07 PM,10:19 PM,"O,T,A",Tinamou,509,SK50,2.8,no_mammals,no_mammals,Colubridae,Xenoxybelis,argenteus,Striped_Sharpnose_Snake,74.8,93.3
8/1/2024,8/1/2024,YRS,Tinamou-Napo-Pantano-Botanico-Gran Ficus,NAPO-02,8:07 PM,10:19 PM,"O,T,A",Napo,419,SK51,1,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,74.4,93.6
8/1/2024,8/1/2024,YRS,Tinamou-Napo-Pantano-Botanico-Gran Ficus,NAPO-02,8:07 PM,10:19 PM,"O,T,A",Napo,419,SK52,1.6,no_mammals,no_mammals,Colubridae,Leptodeira,approximans,Upper_Amazon_Cat-eyed_Snake,75.1,92.9
6/4/2025,6/4/2025,TBS,Anaconda-Lago,LAGO-02,8:12 PM,10:32 PM,"O,J,T",Lago,1450,SK53,1.6,consumes_mammals,mixed,Colubridae,Oxyrhopus,occipitalis,Yellow-headed_Flame_Snake,79.2,85.7
6/4/2025,6/4/2025,TBS,Anaconda-Lago,LAGO-02,8:12 PM,10:32 PM,"O,J,T",Lago,1450,SK54,2,no_mammals,no_mammals,Colubridae,Drepanoides,anomalus,Black-collared_Snake,79.7,84.7
6/6/2025,6/6/2025,TBS,Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa,MAPO-04,8:08 PM,11:02 PM,"O,J",Matapalo,387,SK55,3.5,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,75.5,90.9
6/7/2025,6/7/2025,TBS,Guacamayo-Danta-Lago,DANT-01,7:59 PM,10:26 PM,"O,J",Danta,591,SK56,1.9,consumes_mammals,mixed,Viperidae,Bothrops,bilineatus,Two-lined_Forest_Pitviper,79,87.9
6/9/2025,6/9/2025,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,YCHO-01,8:15 PM,11:03 PM,"O,J",Chorongo,1230,SK57,1.4,no_mammals,no_mammals,Colubridae,Hydrops,triangularis,Triangle_Watersnake,77.3,88.2
6/9/2025,6/9/2025,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,YCHO-01,8:15 PM,11:03 PM,"O,J",Chorongo,1230,SK58,6.8,consumes_mammals,mixed,Viperidae,Bothrops,bilineatus,Two-lined_Forest_Pitviper,80.5,88.4
6/9/2025,6/9/2025,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,KINK-01,8:15 PM,11:03 PM,"O,J",Kinkajou,321,SK59,1.4,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,76.4,89.7
6/9/2025,6/9/2025,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,KINK-01,8:15 PM,11:03 PM,"O,J",Kinkajou,321,SK60,5.7,consumes_mammals,mostly_mammals,Boidae,Corallus,hortulanus,Amazon_Tree_Boa,76.9,88.6
6/9/2025,6/9/2025,YRS,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,BARI-01,8:15 PM,11:03 PM,"O,J",Bariso,340,SK61,3.2,consumes_mammals,mixed,Colubridae,Chironius,fuscus,Brown_Sipo,79,90.2
6/10/2025,6/10/2025,YRS,Ceiba-Peru,PERU-05,8:07 PM,10:33 PM,"O,J",Peru,301,SK62,1.5,no_mammals,no_mammals,Colubridae,Leptodeira,approximans,Upper_Amazon_Cat-eyed_Snake,79.2,85.7
6/12/2025,6/12/2025,YRS,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,GAWA-02,8:01 PM,10:53 PM,"O,J",Gawape,650,SK63,0.3,no_mammals,no_mammals,Colubridae,Drymobius,rhombifer,Diamond_Racer,81.7,82.5
6/12/2025,6/12/2025,YRS,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,GAWA-02,8:01 PM,10:53 PM,"O,J",Gawape,650,SK64,1.1,no_mammals,no_mammals,Colubridae,Imantodes,cenchoa,Common_Blunt-headed_Tree_Snake,81,85.4
